# BUSCO version is: 3.0.2 
# The lineage dataset is: embryophyta_odb9 (Creation date: 2016-02-13, number of species: 30, number of BUSCOs: 1440)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /rhome/arajewski/bigdata/Datura/2_ABySS/k_127/Dstr_v1.3_k127-scaffolds.fa -o Dstr_v1.3_k127 -l /srv/projects/db/BUSCO/v9/embryophyta_odb9/ -m genome -c 16 -z -sp tomato
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG09360002	Fragmented	6159802	1	1047	637.0	333
EOG0936000A	Fragmented	645505	1	939	662.2	298
EOG0936001N	Fragmented	6137495	4	2600	1535.6	794
EOG0936001W	Fragmented	6242131	1	780	298.0	187
EOG09360025	Fragmented	6122247	809	1330	309.8	166
EOG0936003Z	Missing
EOG0936004R	Fragmented	5094343	2	537	307.5	169
EOG0936004W	Missing
EOG0936008E	Complete	6555054	1	2465	386.3	326
EOG0936008K	Fragmented	6026487	158	2466	1435.9	673
EOG09360091	Missing
EOG0936009W	Missing
EOG093600CA	Missing
EOG093600CH	Missing
EOG093600CL	Missing
EOG093600DF	Missing
EOG093600DJ	Missing
EOG093600DL	Missing
EOG093600EH	Fragmented	6646203	1	2483	686.1	412
EOG093600FR	Fragmented	6163992	1	1338	462.9	341
EOG093600G6	Fragmented	6604324	1	937	321.9	133
EOG093600GM	Missing
EOG093600H1	Fragmented	1961652	1	712	187.2	108
EOG093600IQ	Missing
EOG093600K5	Fragmented	6329178	1	777	296.6	184
EOG093600LV	Missing
EOG093600N9	Missing
EOG093600NS	Missing
EOG093600O6	Missing
EOG093600OF	Missing
EOG093600ON	Missing
EOG093600OU	Fragmented	6650212	1	1400	284.2	138
EOG093600P5	Missing
EOG093600PE	Missing
EOG093600QB	Fragmented	6417722	1	2447	307.9	156
EOG093600R5	Missing
EOG093600SL	Missing
EOG093600SS	Missing
EOG093600SY	Missing
EOG093600T6	Fragmented	6198267	1	1553	343.6	210
EOG093600T8	Missing
EOG093600TY	Missing
EOG093600TZ	Missing
EOG093600U4	Missing
EOG093600U9	Missing
EOG093600UX	Missing
EOG093600W2	Missing
EOG093600WS	Missing
EOG093600X9	Missing
EOG093600XL	Missing
EOG093600YH	Missing
EOG093600ZL	Missing
EOG0936011P	Missing
EOG0936011U	Missing
EOG0936011V	Fragmented	6098282	2	934	499.0	262
EOG09360146	Missing
EOG09360155	Missing
EOG0936015N	Missing
EOG0936017C	Missing
EOG0936017K	Missing
EOG09360199	Missing
EOG0936019N	Missing
EOG0936019X	Fragmented	6320052	1	851	456.5	227
EOG093601AL	Missing
EOG093601AN	Missing
EOG093601CE	Missing
EOG093601CM	Missing
EOG093601CX	Missing
EOG093601DT	Missing
EOG093601FF	Missing
EOG093601FH	Fragmented	6403614	1	942	311.7	169
EOG093601G4	Fragmented	3637571	1	774	419.9	250
EOG093601IB	Missing
EOG093601IL	Missing
EOG093601IV	Fragmented	6484672	1	837	203.9	93
EOG093601IY	Fragmented	6227474	149	1501	613.7	397
EOG093601KV	Missing
EOG093601KY	Missing
EOG093601LZ	Fragmented	6415516	96	590	117.6	75
EOG093601M6	Missing
EOG093601MF	Missing
EOG093601MT	Fragmented	6540927	24	850	316.5	245
EOG093601NK	Missing
EOG093601NU	Fragmented	6242335	390	1238	332.9	208
EOG093601OK	Missing
EOG093601PF	Missing
EOG093601PJ	Missing
EOG093601PV	Fragmented	6522735	67	940	324.1	151
EOG093601Q7	Missing
EOG093601QL	Missing
EOG093601SL	Fragmented	6268710	1	1257	382.8	211
EOG093601SQ	Fragmented	6330199	1	1882	657.0	310
EOG093601T9	Missing
EOG093601TO	Missing
EOG093601TR	Fragmented	6342798	1	1421	840.1	465
EOG093601U2	Missing
EOG093601UA	Fragmented	6035824	1	1210	296.4	180
EOG093601UC	Missing
EOG093601V0	Missing
EOG093601VD	Missing
EOG093601WC	Missing
EOG093601XR	Fragmented	5955396	1	1147	337.0	162
EOG093601Y2	Missing
EOG093601Y6	Missing
EOG09360205	Complete	6012782	404	3097	1157.1	720
EOG0936020C	Missing
EOG0936020T	Missing
EOG0936021K	Missing
EOG09360236	Fragmented	6074912	344	1333	218.8	207
EOG0936023S	Missing
EOG0936024P	Missing
EOG0936024U	Missing
EOG09360254	Missing
EOG09360259	Complete	6289542	40	1990	878.0	549
EOG0936025H	Missing
EOG0936025L	Missing
EOG0936026P	Missing
EOG0936026R	Missing
EOG0936026Z	Missing
EOG0936027I	Missing
EOG0936028K	Missing
EOG0936028O	Fragmented	6529062	1	1296	277.4	135
EOG0936028V	Missing
EOG09360296	Missing
EOG093602A0	Missing
EOG093602C3	Missing
